id,paper_id,author_id,status,liked_num,tags,content,title,language,created_at,updated_at
85,26232108,1,Submitted,0,Glioma; antibody microarray; CRP; IL1β; microglia; endothelialcell; biomarker; stromal cell; brain tumor.,"1. Serum levels of LYAM1, BHE40 and CRP distinguish GBM sera from that of healthy individuals; 2. Elevated levels of CRP protein are present in GBM without a concomitant increase in CRP mRNA; 3. CRP promotes endothelial cells survival; 4. IL1β present in the microglial secretome is a novel mediator of CRP-induced endothelial cell survival; 5. Serum CRP is a marker for poor prognosis;",Definition of a serum marker panel for glioblastomadiscrimination and identification of Interleukin 1β in the microglial secretome as a novel mediator of endothelial cell survival  induced by C-Reactive Protein,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
86,31607471,1,Submitted,0,Gliomas; 11C-METPET; Molecularpathology; Noninvasivepredictor,"1. In the whole cohort analysis, SUVmax, SUVmean and texture features (SD and median) of oligodendroglioma, IDH-mutant and 1p/19q codeleted patients were lower than these values of other patients; 2. In WHO grade II subgroup analysis, no statistical difference of conventional features was observed between groups; 3. Texture analysis displayed higher diffEntropy, diffVariance, and entropy in oligodendroglioma, IDH-mutant and 1p/19q-codeleted patients; 4. Receiver operating characteristic analysis suggested AUCs of some conventional features and texture features ranged from 0.722 to 0.892 that are effective for diagnosis, determining LGGs with IDH-mutant and 1p/19qcodeleted in this cohort and WHO II grade glioma subgroup analysis respectively;",11C-Methionine Integrated PET/MRI-Based Texture Analysis Features May Have a Potential Ability to Distinguish Oligodendroglioma (IDH-Mutant and 1p/19q-Codeleted) From Varied Gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
87,30932289,1,Submitted,0,NA,"1. The maximum and mean CBVa (CBVa_max and CBVa_mean) values were calculated in the tumor and normalized to the contralateral thalamus (nCBVa_max and nCBVa_mean); 2. Both CBVa_max and nCBVa_max increased with tumor grade (P < 0.001); 3. Grade II gliomas showed CBVa_max < 0.78 ml /100 ml in 10/17 cases and nCBVa_max <1.20 in 11/17 cases; 4. Grade III gliomas showed both CBVa_max > 0.78 ml / 100 ml and nCBVa_max > 1.20 in 13/14 cases, and CBVa_max < 2.06 ml / 100 ml in 13/14 cases and nCBVa_max < 2.33 in 11/14 cases; 5. Grade IV gliomas showed CBVa_max > 2.06 ml / 100 ml in 9/14 cases and nCBVa_max > 2.33 in 13/14 cases; 6. The areas under the ROC curve, sensitivity, and specificity were 0.839 (P < 0.001), 92.9% (26/28), and 64.7% (11/17) for CBVa_max, and 0.883 (P < 0.001), 92.9% (26/28), and 70.6% (12/17) for nCBVa_max in the discrimination between grade II and high-grade (grade III and grade IV) tumors, respectively;",Association of Glioma Grading With Inflow-Based Vascular-Space-Occupancy MRI: A Preliminary Study at 3T,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
88,26884942,1,Submitted,0,Glioblastoma; molecular subtypes; MGMT; P53; prognosis,1. The expression of MGMT was lower in proneural-like subtype GBM; 2. MGMT was negatively correlated with P53 expression; 3. Lower MGMT expression predicts better prognosis in proneural-like GBM; 4. The expression of MGMT in proneural subtype was lower and the prognosis was better in TCGA database;,Lower MGMT expression predicts better prognosis in  proneural-like glioblastoma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
89,31897212,1,Submitted,0,microRNA‐769‐3p; zinc finger e‐box binding homeobox 2; progression; Wnt/β-catenin pathway; glioma,"1. MiR-769-3p was significantly downregulated in glioma tissues and serum, as well as in glioma cell lines (P<0.001); 2. MiR-769-3p expression was significantly associated with the World Health Organization grade and Karnofsky performance score; 3. The ROC curves demonstrated that serum miR-769-3p level reliably distinguished patients with glioma from healthy individuals; 4. High tissue miR-769-3p expression predicted poor overall survival in patients with glioma (log-rank P=0.001) and was identified  as an independent prognostic factor; 5. Zinc finger E-box binding homeobox 2 (ZEB2) was demonstrated to be a direct target of miR-769-3p in glioma cells using a luciferase assay 6. miR-769-3p upregulation suppressed the activity of the Wnt/β-catenin signaling pathway in glioma cells;",MicroRNA‐769‐3p inhibits tumor progression in glioma by suppressing ZEB2 and inhibiting the Wnt/β‐catenin signaling pathway,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
90,21435336,1,Submitted,0,Biomarker; Carcinogenesis; Glioma; Leucine-rich repeat C4; hsa-miR-381,1. Hsa-miR-381 is highly expressed in brain tumors; 2. Overexpression of hsa-miR-381 promotes the in vitro proliferation of glioblastoma cells and in vivo growth of xenograft tumors; 3. Peripheral blood hsa-miR-381 can be used as a potential diagnostic biomarker for brain tumors; 4. Hsa-miR-381 is a potential target for glioma therapy; 5. Overexpression of LRRC4 inhibits endogenous expression of hsa-miR-381 in U251 cells; 6. Overexpression of hsa-miR-381 targets the 3′ UTR of LRRC4; 7. Direct injection of hsa-miR-381 increases the growth of U251/LRRC4+ cells by downregulating LRRC4 and this action is associated with inducing MEK/ERK and AKT signaling;,Interaction of hsa-miR-381 and glioma suppressor LRRC4 is involved in glioma growth,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
91,32111444,1,Submitted,0,Glioma; miR-129-5p; HOXC10; Proliferation,"1. MiR‐129-5p is downregulated in glioma tissues and cell lines; 2. MiR-129-5p acts as a tumor suppressor gene in glioma; 3. HOXC10 is a direct target of miR-129-5p in glioma cells; 4. MiR-129-5p suppressed cell growth, migration and invasion by inhibiting HOXC10; 5. MiR‐129-5p suppressed glioma growth in vivo; 6. HOXC10 was upregulated in glioma cancer; 7. HOXC10 knockdown inhibited cell proliferation,migration and invasion;",MircoRNA-129-5p suppresses the development of glioma by targeting HOXC10,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
92,15788675,1,Submitted,0,NA,1. Glioblastomas show strikingly more YKL-40 expression than anaplastic oligodendrogliomas; 2. YKL-40 Immunohistochemistry Distinguishes Anaplastic Oligodendrogliomas from Glioblastomas; 3. Tumor cell staining intensity was also markedly different: 84% of glioblastomas showed strong staining intensities of 2+ or 3+ whereas 76% of anaplastic oligodendrogliomas either did not stain or stained at only 1+; 4. YKL-40 Is a Stronger Marker than Glial Fibrillary Acidic Protein for Distinguishing Histologic Subtypes of High-Grade Glioma;,YKL-40 Is a Differential Diagnostic Marker for Histologic Subtypes of High-Grade Gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
93,17934521,1,Submitted,0,microarray; array-CGH; methylation; astrocytoma; oligodendroglioma,"1. Total 1p deletions were rare (2%), however partial deletions involving 1p36 were frequently identified in anaplastic astrocytomas (22%) and glioblastomas (34%); 2. Multivariate analysis showed that patients with total 1p deletions had significantly longer survival; 3. In nine glioblastomas homozygous deletions at 1p36 were identified; 4. No somatic mutations were found among the five genes located in the homozygously deleted region; 5. The CpG island of TNFRSF9 was hypermethylated in 19% of astrocytic tumours and 87% of glioma cell lines; 6. TNFRSF9 expression was upregulated after demethylation of glioma cell lines; 7. Akt3 amplifications were found in four glioblastomas;",1p36 is a preferential target of chromosome 1 deletions in astrocytic tumours and homozygously deleted in a subset of glioblastomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
94,25001988,1,Submitted,0,Glioma; Immunohistochemistry; MK; PTN; Prognosis; Survival,"1. The expression levels of MK and PTN proteins in glioma tissue were both significantly higher (both p < 0.001) than those in paratumor tissues on immunohistochemistry analysis, which was confirmed by qRT-PCR analysis; 2. Additionally, the overexpression of either MK or PTN was significantly associated with the World Health Organization Grade (p = 0.001 and 0.034, respectively), low Karnofsky Performance Status (KPS) score (p = 0.022 and 0.001, respectively), time to recurrence (p = 0.043 and 0.011, respectively) and poor overall survival (p = 0.018 and 0.001, respectively); 3. Multivariate Cox proportional-hazards regression analysis revealed that increased expressions of MK and PTN were both independent prognostic factors for poor overall survival (p = 0.030 and 0.022, respectively); 4. The co-expression of MK and PTN was more significantly (p = 0.003) associated with adverse prognosis in patients with gliomas than the respective expression of MK or PTN alone;",Co-expression of midkine and pleiotrophin predicts poor survival in human glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
95,2545843,1,Submitted,0,oncogene; cell cycle; flow cytometry; glial cell; glioblastoma; brain neoplasm,"1. Flow cytometric analysis revealed that the c-myc oncoprotein was highly expressed in neoplastic cell lines and in glioblastoma tumor specimens; 2. Anti-c-myc oncoprotein staining was not present in a nonneoplastic glial cell line or in a benign brain tissue specimen; 3. In the malignant cultured cells, c-myc oncoprotein underwent an approximate two fold increase as the cells progressed from G1/G0 to G2/M in the cell cycle;",Quantification of the c-myc oncoprotein in human  glioblastoma cells and tumor tissue,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
96,22763625,1,Submitted,0,Biomarker; Glioma; Meningioma; Metastasis; Plasma,"1. GFAP plasma detectability was strongly associated with a diagnosis of GBM (p<0.001); 2. Plasma GFAP and plasma placental growth factor (PlGF) showed promising moderate potential in the differential diagnosis of unifocal GBM versus unifocal supratentorial ICM (area under the curve=0.73, p<0.05);",Exploratory investigation of eight circulating plasma markers in brain tumor patients,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
97,20236756,1,Submitted,0,Astrocyte elevated gene-1; Oligodendroglioma; Tumor progression; Survival,1. Western blotting and RT-PCR showed that AEG-1 mRNA and protein were elevated in the oligodendroglioma cell line and significantly upregulated in primary oligodendrogliomas compared with the adjacent non-cancerous brain tissues; 2. Immunohistochemical analysis showed that 51 of 75 (68.0%) paraffin-embedded archival oligodendroglioma samples exhibited high expression of AEG-1; 3. Statistical analysis suggested that upregulation of AEG-1 was significantly correlated with the histological grade of oligodendroglioma (p = 0.000) and that patients with high AEG-1 level exhibited shorter survival time (p = 0.000); 4. Multivariate analysis revealed that AEG-1 upregulation might be an independent prognostic indicator for the survival of patients with oligodendroglioma;,Clinical significance of astrocyte elevated gene-1 expression in human oligodendrogliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
98,26662803,1,Submitted,0,Gene expression; Notch genes; Glioblastoma; Biomarker; Real-time PCR,"1. Using real-time PCR, we assessed the expression of Notch genes including receptors (Notch1, Notch2, Notch3, and Notch4), ligands (JAG1, JAG2, and DLL3), downstream targets (HES1 and HEY2), regulator Deltex1 (DTX1), inhibitor NUMB along with transcriptional co-activator MAML1, and a component of gamma-secretase complex APH1A in 15 formalin-fixed paraffin-embedded (FFPE) patient samples; 2. The data revealed aberrant expressionof Notch genes in glioblastoma compared to normal brain; 3. Seventy-three percent (11/15) of GBM samples studied showed elevated Notch1 expression; 4. HES1 showed low expression compared to the calibrator in 93.33 % (14/15) of samples studied (P=0.011); 5. DTX1, a transcription factor that regulates the Notch pathway through ubiquitin ligase activity, showed extremely low expression in all 13 samples studied (P=0.0001);","Aberrant expression of Notch1, HES1, and DTX1 genes in glioblastoma formalin-fixed paraffin-embedded tissues",English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
99,31914615,1,Submitted,0,cell proliferation; cyclin D1; glioma; Par6,1. Par6 overexpression promotes cell proliferation in glioma cells; 2. Regulation of Par6 expression is involved in the tumorigenicity of glioma cells; 3. Par6 regulates the G1/S cell cycle transition in glioma cells; 4. The TGF-β-Par6 pathway is involved in the Par6-mediated tumorigenicity of glioma cells; 5. Activation of the Akt/PI3K/GSK-3β signaling pathway is associated with Par6-induced cell proliferation and cell cycle progression in glioma cells; 6. Par6 expression is associated with malignancy and prognosis in patients with glioma;,Par6 regulates cell cycle progression through enhancement of Akt/PI3K/GSK-3β signaling pathway activation in glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
100,16061654,1,Submitted,0,NA,"1. BEHAB/brevican mRNA expression is dramatically upregulated in glioma; 2. The protein analysis disclosed not only an increased expression of the full-length and cleaved forms of BEHAB/brevican but also the presence of additional, unique isoforms in glioma; 3. Characterize two novel glioma-specific isoforms, B/bsia and B/bDg, which are generated by differential glycosylation and are absent from normal adult brain and other neuropathologies; 4. B/bsia is an oversialylated isoform expressed by about half the high- and low-grade gliomas analyzed; 5. B/bDg lacks most of the carbohydrates typically present on BEHAB/brevican and is the major up-regulated isoform of this protein in high-grade gliomas but is absent in a specific subset of low-grade, indolent oligodendrogliomas; 6. B/bDg is detected on the extracellular surface, where it binds to the membrane by a mechanism distinct from the other BEHAB/brevican isoforms; 7. The glioma-specific expression of B/bDg, its restricted membrane localization, and its expression in all high-grade gliomas tested to date suggest that it may play a significant role in glioma progression and make it an important new potential therapeutic target;",Novel Tumor-Specific Isoforms of BEHAB/Brevican Identified in Human Malignant Gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
101,29605294,1,Submitted,0,MiR-615; EGFR; GBM; Suppressor,"1. MiR-615 is down-regulated in GBM tissues and cells; 2. EGFR is over-expressed in GBM tissues and cells; 3. MiR-615 negatively correlated with WHO grade (P=0.044), while EGFR mRNA and protein expressions were positively associated with WHO grade (P=0.049, 0.038); 4. MiR-615 might be a potential marker for prognosis of GBM patients; 5. MiR-615 inhibits GBM cell growth both in vitro and in vivo; 6. Ectopic expression of miR-615 inhibits migration and invasion of GBM cells; 7. MiR-615 directly targets EGFR expression; 8. EGFR overexpression reverses inhibitory effects of miR-615; 9. Inhibited EGFR affects proliferation, migration and invasion of GBM cells;","MiR-615 inhibits cell proliferation, migration and invasion by  targeting EGFR in human glioblastoma",English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
102,29502292,1,Submitted,0,High-grade glioma ; Microarray ; WEE1 ; EMP3 ; IGF2BP3,"1. Three prognostic-related genes (WEE1, IGF2PB3, and EMP3) were demonstrated to separate HGG patients into two different survival subgroups; 2. The area under receiver operating characteristic curve of WEE1 was higher than that of IGF2BP3, EMP3, age, IDH status, 1p/19q status, and MGMT promoter status; 3. WEE1 is an independent prognostic biomarker in survival analysis and has potential diagnostic value for HGG patients; 4. WEE1 can induce HGG cell migration and invasion in vitro;",Whole-Genome Expression Microarray Combined with Machine Learning to Identify Prognostic Biomarkers for High-Grade Glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
103,23664694,1,Submitted,0,Glioma; PTX3; Cancer-associated inflammation; Macrophage; Immunohistochemistry,"1. In glioblastoma, most neoplastic cells were PTX3 positive and usually with a strong immunostaining; 2. PTX3 is expressed in neuroepithelial tumors; 3. PTX3 is differentially expressed in low and high-grade tumors and in tumors of astrocytic or oligodendroglial origin, reflecting malignancy and histological origin;",The long pentraxin PTX3 as a correlate of cancer-related inflammation and prognosis of malignancy in gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
104,19240607,1,Submitted,0,Glioma; Methylation; p16; Serum,"1. A more frequent detection of p16 promoter methylation in the serum of patients with astrocytic tumor than in the serum of those with oligodendroglial tumor; 2. No methylated p16 sequences were detected in the peripheral serum of the patients having tumors without these methylation changes or in the 10 healthy controls; 3. P16 promoter methylation in the serum was observed in all brainstem astrocytoma cases, but not in other cases;",p16 promoter methylation in the serum as a basis for the molecular diagnosis of gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
105,19521960,1,Submitted,0,MIC-1/GDF15; prognostic biomarker; cerebrospinalfluid; glioblastoma,1. MIC-1/GDF15 CSF concentrations are increased in glioblastoma patients; 2. Enhanced CSF concentrations of MIC-1/GDF15 are associated with worse outcome in glioblastoma patients; 3. MIC-1/GDF15 expression in glioblastoma and monocyte-macrophage differentiation; 4. The MIC-1/GDF15 promoter is methylated in glioblastoma and most glioblastoma cell lines;,Elevated levels of MIC-1/GDF15 in the cerebrospinal fluid of patients are associated with glioblastoma and worse outcome,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
106,24729345,1,Submitted,0,astrocytic tumour; oligodendroglial tumour; miR-210; glioma; real-time quantitative RT-PCR,"1. MiR-210 presents a differential expression depending on the origin of the glioma; 2. Oligodendroglial tumours exhibit a significantly reduced level of miR-210 as compared with normal brain tissue; 3. In contrast, astrocytic tumours demonstrate significantly increased levels of miR-210; 4. The expression of miR-210 is positively correlated with the grade of astrocytic tumour, in the following order: grade IV > grade III > grade II > normal brain tissue (p < 0.05);",Differential expression of microRNA-210 in gliomas of variable cell origin and correlation between increased expression levels and disease progression in astrocytic tumours,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
107,30266404,1,Submitted,0,DIRAS3; Glioma; EGFR; Akt,"1. DIRAS3 is up-regulated in gliomas and is correlated with poor prognosis of glioma patients; 2. DIRAS3 promotes proliferation and invasion of glioma cells; 3. DIRAS3 expression level is higher in Classical and Mesenchymal subtypes glioma, and is positively correlated with EGFR -AKT signaling activation; 4. DIRAS3 promotes glioma malignance by activating EGFR-AKT signaling cascade at the downstream of EGFR; 5. DIRAS3 could serve as a potential diagnostic marker and a promising therapeutic target of gliomas;",Oncogenic DIRAS3 promotes malignant phenotypes of glioma byactivating EGFR-AKT signaling,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
108,23524267,1,Submitted,0,Glioblastoma; Glioma stem cells; Nestin; c-Secretase,1. Cell surface Nestin expression in human primary GBM specimens and GSCs; 2. Cell surface Nestin may be one of the reliable GSC markers and may serve as an unique GSC marker in GBMs that are devoid of CD133-positive and CD15-positive GSCs; 3. Cell surface Nestin-positive cells have robust tumorsphere-forming ability; 4. R-Secretase regulates the generation of cell surface Nestin in human GSCs;,Cell surface Nestin is a biomarker for glioma stem cells,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
109,31603255,1,Submitted,0,glioblastoma; long noncoding RNA; PKCα; Smad2; tumorigenicity,"1. TCONS_00020456 expression level correlated with glioma grades; 2. TCON decreased significantly in GBM, and showed a coexpressional relationship with Smad2 and protein kinase C α (PKCα); 3. Decreased TCONS_00020456 expression indicated a short life span and was a prognostic factor when combined with WHO grade; 4. TCONS_00020456 regulated epithelial-mesenchymal transition‐related proteins and signal pathways; 5. TCONS_00020456 negatively promotes glioma progression in vivo; 6. TCON, regarded as oncosuppressor, targeting the Smad2/PKCα axis plays a novel role in inhibiting the malignant progression of glioma;",Identification of novel LncRNA targeting Smad2/PKCα signal pathway to negatively regulate malignant progression of glioblastoma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
110,31690954,1,Submitted,0,Glioma; Tumor-associated macrophages; CD163; CCL3; PD-1,"1. We observed an increase in the pool of M2 macrophages in high-grade gliomas, as confirmed by their CD68 and CD163 double-positive phenotype; 2. Less M1 macrophages were noticed in high-grade gliomas, as evidenced by the down-regulation in the expression of CCL3 marker; 3. Higher gene expression ratio of CD163/CCL3 is associated with glioma progression; 4. The Kaplan-Meier survival plots indicate that glioma patients with lower expression of M2c marker (CD163), and higher expression of M1 marker (CCL3) had better survival; 5. We examined the systemic immune response in the peripheral blood and noted a predominance of M2 macrophages, myeloid-derived suppressor cells and PD-1+ CD4 T cells in glioma patients; 6. A high gene expression ratio of CD163/CCL3 in high-grade gliomas as compared to low-grade gliomas and significantly elevated frequency of M2 macrophages and PD-1+ CD4 T cells in the blood of tumor patients;",Predominance of M2 macrophages in gliomas leads to the suppression  of local and systemic immunity,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
111,26518540,1,Submitted,0,Glioblastoma; GFAP; Serum; Diagnostic marker; Biomarker,"1. Serum GFAP levels in GBM patients were positively correlated with tumor volume and histopathological tumor characteristics; 2. GBM patients with high GFAP levels showed more in vivo GFAP expression as well as more necrosis and perilesional edema compared to GBM patients having low or non-detectable GFAP levels; 3. GFAP serum concentrations differentiated between patients with GBM and patients with cerebral mass lesions of other entities with a moderate diagnostic accuracy; 4. In the low GFAP serum group, 80% of the patients had no MGMT promoter methylation, while 20% revealed inconclusive results; 5. In the high GFAP serum group, 40% had a positive MGMT promoter methylation, whereas 60% showed no methylation;",Prospective evaluation of serum glial fibrillary acidic protein(GFAP) as a diagnostic marker for glioblastoma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
112,19755387,1,Submitted,0,IDH1 Mutations;  Molecular Signature; Predictive Factor; Secondary Glioblastomas,"1. IDH1 mutations were detected in 36 of 407 glioblastomas (8.8%); 2. Glioblastoma patients with IDH1 mutations were younger (mean, 47.9 years) than those with EGFR amplification (60.9 years) and were associated with significantly longer survival (mean, 27.1 versus 11.3 months, P < 0.0001); 3. IDH1 mutations were frequent in glioblastomas diagnosed as secondary (22 of 30, 73%), but rare in primary glioblastomas (14 of 377, 3.7%: P < 0.0001); 4. IDH1 mutations as genetic marker of secondary glioblastoma corresponded to the respective clinical diagnosis in 95% of cases; 5. Glioblastomas with IDH1 mutation diagnosed as primary had clinical and genetic profiles similar to those of secondary glioblastomas, suggesting that they may have rapidly progressed from a less malignant precursor lesion that escaped clinical diagnosis and were thus misclassified as primary; 6. Conversely, glioblastomas without IDH1 mutations clinically diagnosed as secondary typically developed from anaplastic rather than low-grade gliomas, suggesting that at least some were actually primary glioblastomas, that may have been misclassified, possibly due to histologic sampling error;",IDH1 Mutations as Molecular Signature and Predictive Factor of Secondary Glioblastomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
113,15696967,1,Submitted,0,Glioma; Transcriptional factor; SOX6,"1. SOX6 gene was more highly expressed in glioma tissues and fetal brain than in normal adult brain and other cancer cells, except melanoma cells; 2. Immunohistochemical analysis with the anti-SOX6 antibody showed that all the glioma tissues analyzed (14 glioblastomas, 14 anaplastic astrocytomas, 3 anaplastic oligoastrocytomas, 5 diffuse astrocytomas, 1 oligodendroglioma, and 1 pilocytic astrocytoma) expressed SOX6 in tumor cells, but only a few SOX6-positive cells were detected in nonneoplastic tissues from the cerebral cortex;","Expression of a transcriptional factor, SOX6, in human gliomas",English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
114,28881623,1,Submitted,0,positron emission tomography (PET); high-grade glioma; doxycycline; biodistribution; IL13RA2,1. The radiolabeled peptide [64Cu]Pep-1L was used without any additional purication for both in vitro and in vivo studies; 2. [64Cu]Pep-1L has good serum stability and suitable for in vivo use; 3. These in vitro uptake data demonstrate binding and specicity of [64Cu]Pep-1L towards IL-13RA2-expressing cancer cells; 4. [64Cu]Pep-1L specically binds doxycycline induced B16F10-Tet-hIL13RA2 tumors in vivo;,Peptide-based PET imaging of the tumor restricted IL13RA2 biomarker,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
115,16487366,1,Submitted,0,brain tumour; differential diagnosis; immunohistochemistry; NeuN,"1. We found no NeuN expression in pilocytic astrocytoma, whereas all other investigated tumour subtypes showed focal or widespread expression in varying proportions of cases; 2. Comparing NeuN expression in clear cell tumours, widespread NeuN expression had a positive predictive value of 76.9% (95% confidence interval 46.2, 95.0) for central neurocytoma; 3. Lack of NeuN expression had a positive predictive value of 87.3% (76.5, 94.4) for oligodendroglioma;",Comparative analysis of NeuN immunoreactivity in primary brain tumours: conclusions for rational use in diagnostic histopathology,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
116,24386117,1,Submitted,0,NA,"1. In this study, MRI contrast agents or fluorescent probes linked to RGD-peptides were used, in a glioma model, to assess the relation between RGD uptake/signal improvement/cell density and consequently tumor invasiveness; 2. RGDpeptide internalization appeared, in vitro, as a marker of cellular density; 3. The combination of these peptides with contrast agents associated to more sensitive MRI techniques could improve the MRI signal allowing the characterization of cellular density for tumor diagnosis;",Cellular Density Effect on RGD Ligand Internalization in Glioblastoma for MRI Application,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
117,27047250,1,Submitted,0,Biomarkers; Blood; Diagnosis; Glioma; Microarrays; miRNAs.,"1. By quantitative real time reverse-transcriptase polymerase chain reaction (qRT-PCR), we identified significantly increased levels of two candidate biomarkers, miR-15b and miR-21, in blood of patients affected by gliomas; 2. ROC analysis of miR-15b biomarker levels allowed to differentiate patients with tumour from patients without glioma; 3. Combined expression analyses of miR15b and miR-21 distinguished between patients with and without glioma (90% sensitivity and 100% specificity); 4. A decrement in the expression levels of miR-16 characterized glioblastomas compared to low grade and anaplastic gliomas; 5. It's possible to identify the disease state by meaning miR-15b and miR-21 markers in blood; 6. miR-16 can be used to distinguish glioblastoma from other grade gliomas;",miR-15b and miR-21 as Circulating Biomarkers for Diagnosis of Glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
118,21881830,1,Submitted,0,Free DNA; Serum; Cerebrospinal fluid (CSF); Glioma,"1. With two primers sets amplifying short and long free DNA fragments (ALU115 and ALU247), free DNA integrity was determined by ratio of the concentration of ALU247 over ALU115 (ALU247/115); 2. There was no significant difference in serum DNA concentration with the long fragment assay (ALU247bp segment) between the glioma patients (mean 78.73±63.64 ng/ml, range 7.923-308.14 ng/ml) and the healthy controls (mean 57.72±55.86 ng/ml, range 6.16-191.97 ng/ml, p=0.058); 3. The results revealed that the mean serum DNA integrity value was not significantly different between glioma patients and controls (p=0.067); 4. The CSF DNA integrity index in both glioma and nonneoplastic control specimens varied widely; 5. CSF-free DNA concentration and integrity may serve as a new marker for the diagnosis of glioma;",Prognostic Value of Free DNA Quantification in Serum and Cerebrospinal Fluid in Glioma Patients,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
119,22037800,1,Submitted,0,HDGF; Glioma; Tumorigenesis; Prognostic factor; Adenovirus-mediated siRNA gene delivery,"1. HDGF expressed at a higher level in malignant gliomas when compared with normal brain and low-grade gliomas, suggesting that the expression levels correlated with glioma malignancy grade; 2. Increased expression of nuclear HDGF predicts short survival for GBM patients after surgery; 3. After knocking down nuclear HDGF expression in human GBM cells, cell growth and cell invasion and induction on apoptosis by caspase-3 activation were significantly inhibited; 4. We conclude that HDGF is a mitogenic growth factor in glioma progression and can be a useful prognostic marker for GBM and therapeutic target for clinical management of glioma in the future;",Tumorigenesis and prognostic role of hepatoma-derived growth factor in human gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
120,17460461,1,Submitted,0,caveolin; brain tumors; glioblastoma; oligodendroglioma; marker,"1. In all glioblastomas and gliosarcomas, cav-1 staining was extremely intense, typically localized at the cell membrane and recognized a variable percentage of cells, including the majority of spindle cells and palisade-oriented perinecrotic cells; 2. In anaplastic astrocytomas, a less intense membrane staining or a cytoplasmic dotlike immunoreactivity were present, the latter being almost the exclusive pattern observed in diffuse astrocitomas grade II; 3. In contrast to astroglial tumors, the striking totality of grade II oligodendrogliomas and the large majority of grade III were lacking cav-1 expression; 4. The lack of cav-1 immunoreactivity in oligodendrogliomas suggests its concrete application as a useful diagnostic marker;",Caveolin-1 Expression is Variably Displayed in Astroglial-derived Tumors and Absent in Oligodendrogliomas: Concrete Premises for a New Reliable Diagnostic Marker in Gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
